time_ms,timestamp,version,voltage,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,freq,is_muted
272490,2026-08-26_19-55-36.491-240,v3.0.32,3.0,400,7460,-2221,1619,7717,-2174,2646,7018,-2557,2715,7789,-2191,2610,163,710,537,608,-344,-642,948.8,6241.9,0.061,1.081,0.079,-1.494,-0.312,-3.088,527.5,0
272516,2026-08-26_19-55-36.517-240,v3.0.32,3.0,400,7460,-2221,1619,7732,-2156,2648,7018,-2557,2715,7804,-2173,2612,163,710,537,623,-326,-640,950.8,6255.2,0.066,1.080,0.073,-2.172,-0.500,-2.950,528.5,0
272551,2026-08-26_19-55-37.552-240,v3.0.32,3.0,400,7461,-2217,1623,7732,-2156,2648,7018,-2553,2719,7804,-2173,2612,163,710,537,623,-330,-644,954.9,6282.0,0.058,1.081,0.076,-2.019,-0.359,-2.966,530.6,0
272577,2026-08-26_19-55-37.578-240,v3.0.32,3.0,400,7465,-2227,1620,7728,-2165,2657,7022,-2563,2717,7800,-2182,2621,163,710,537,615,-329,-633,941.9,6196.6,0.064,1.079,0.074,-1.656,-0.516,-2.743,523.9,0
272619,2026-08-26_19-55-37.620-240,v3.0.32,3.0,400,7465,-2227,1620,7721,-2163,2652,7022,-2563,2717,7793,-2180,2616,163,710,537,608,-327,-638,940.0,6184.3,0.056,1.079,0.077,-1.765,-0.578,-2.806,523.0,0
272665,2026-08-26_19-55-37.667-240,v3.0.32,3.0,400,7467,-2227,1617,7721,-2163,2652,7025,-2563,2714,7793,-2180,2616,163,710,537,605,-327,-635,936.0,6158.2,0.057,1.078,0.075,-1.922,-0.344,-2.986,520.9,0
272691,2026-08-26_19-55-37.692-240,v3.0.32,3.0,400,7470,-2218,1618,7726,-2165,2643,7028,-2554,2716,7798,-2182,2607,163,710,537,607,-338,-646,948.7,6241.4,0.058,1.081,0.078,-2.046,-0.438,-2.824,527.4,0
272727,2026-08-26_19-55-37.728-240,v3.0.32,3.0,400,7470,-2218,1618,7726,-2165,2643,7028,-2554,2716,7798,-2182,2607,163,710,537,607,-338,-646,948.7,6241.4,0.057,1.080,0.075,-1.632,-0.609,-3.171,527.4,0
272754,2026-08-26_19-55-37.755-240,v3.0.32,3.0,400,7467,-2221,1623,7726,-2167,2646,7024,-2557,2720,7798,-2184,2610,163,710,537,611,-337,-647,951.6,6260.4,0.062,1.080,0.077,-1.867,-0.719,-2.765,528.9,0
272779,2026-08-26_19-55-37.781-240,v3.0.32,3.0,400,7467,-2221,1623,7726,-2167,2646,7024,-2557,2720,7798,-2184,2610,163,710,537,611,-337,-647,951.6,6260.4,0.058,1.078,0.078,-1.541,-0.812,-3.044,528.9,0
272807,2026-08-26_19-55-37.808-240,v3.0.32,3.0,400,7475,-2212,1636,7723,-2168,2648,7030,-2548,2734,7795,-2185,2612,163,710,537,602,-347,-659,957.7,6300.3,0.064,1.079,0.076,-2.204,-0.797,-2.787,532.1,0
272840,2026-08-26_19-55-37.842-240,v3.0.32,3.0,400,7461,-2224,1621,7723,-2168,2648,7018,-2560,2717,7795,-2185,2612,163,710,537,614,-335,-642,949.4,6246.1,0.063,1.079,0.076,-2.025,-0.375,-2.602,527.8,0
272881,2026-08-26_19-55-37.883-240,v3.0.32,3.0,400,7461,-2224,1621,7731,-2170,2644,7018,-2560,2717,7803,-2187,2608,163,710,537,622,-337,-646,958.0,6302.6,0.064,1.082,0.072,-1.829,-0.344,-3.292,532.2,0
272908,2026-08-26_19-55-37.909-240,v3.0.32,3.0,400,7461,-2222,1621,7724,-2165,2650,7018,-2558,2717,7796,-2182,2614,163,710,537,615,-334,-640,948.4,6239.2,0.060,1.082,0.075,-1.336,-0.734,-2.783,527.3,0
272954,2026-08-26_19-55-37.955-240,v3.0.32,3.0,400,7460,-2219,1623,7724,-2165,2650,7017,-2555,2719,7796,-2182,2614,163,710,537,616,-337,-642,951.4,6259.3,0.060,1.077,0.080,-1.767,-0.344,-2.967,528.8,0
272985,2026-08-26_19-55-37.986-240,v3.0.32,3.0,400,7460,-2219,1623,7724,-2165,2643,7017,-2555,2719,7796,-2182,2607,163,710,537,616,-337,-649,956.2,6290.5,0.063,1.077,0.076,-1.874,-0.859,-2.653,531.3,0
273011,2026-08-26_19-55-37.012-240,v3.0.32,3.0,400,7461,-2227,1615,7724,-2165,2643,7019,-2563,2712,7796,-2182,2607,163,710,537,614,-329,-642,947.3,6232.3,0.059,1.078,0.078,-1.514,-0.297,-2.716,526.7,0
273053,2026-08-26_19-55-37.054-240,v3.0.32,3.0,400,7472,-2215,1625,7722,-2158,2639,7028,-2551,2723,7794,-2175,2603,163,710,537,603,-334,-657,952.3,6264.9,0.065,1.079,0.074,-2.041,-0.750,-3.098,529.3,0
273089,2026-08-26_19-55-37.091-240,v3.0.32,3.0,400,7472,-2215,1625,7722,-2164,2649,7028,-2551,2723,7794,-2181,2613,163,710,537,603,-340,-647,947.5,6233.8,0.057,1.079,0.077,-1.923,-0.391,-3.112,526.8,0
273132,2026-08-26_19-55-37.133-240,v3.0.32,3.0,400,7460,-2223,1617,7722,-2164,2649,7018,-2559,2713,7794,-2181,2613,163,710,537,613,-332,-637,944.3,6212.7,0.061,1.080,0.077,-2.211,-0.875,-2.891,525.2,0
273159,2026-08-26_19-55-37.160-240,v3.0.32,3.0,400,7456,-2223,1608,7724,-2163,2659,7016,-2558,2704,7796,-2180,2623,163,710,537,617,-332,-618,934.3,6146.4,0.060,1.079,0.074,-1.790,-0.781,-2.882,520.0,0
273194,2026-08-26_19-55-37.195-240,v3.0.32,3.0,400,7456,-2223,1608,7735,-2168,2644,7016,-2558,2704,7807,-2185,2608,163,710,537,628,-337,-633,953.2,6271.2,0.059,1.080,0.074,-1.720,-0.672,-2.760,529.8,0
273244,2026-08-26_19-55-37.245-240,v3.0.32,3.0,400,7455,-2223,1620,7735,-2168,2644,7013,-2559,2716,7807,-2185,2608,163,710,537,631,-336,-645,962.9,6334.5,0.060,1.077,0.076,-1.534,-0.516,-2.813,534.7,0
273269,2026-08-26_19-55-37.270-240,v3.0.32,3.0,400,7464,-2217,1609,7733,-2165,2651,7023,-2553,2706,7805,-2182,2615,163,710,537,619,-339,-628,944.7,6215.2,0.058,1.080,0.076,-2.034,-0.703,-2.867,525.4,0
273304,2026-08-26_19-55-37.305-240,v3.0.32,3.0,400,7460,-2209,1625,7733,-2165,2651,7017,-2545,2721,7805,-2182,2615,163,710,537,625,-347,-643,961.5,6325.7,0.060,1.081,0.073,-1.737,-0.828,-2.822,534.0,0
273355,2026-08-26_19-55-37.356-240,v3.0.32,3.0,400,7460,-2209,1625,7726,-2154,2661,7017,-2545,2721,7798,-2171,2625,163,710,537,618,-336,-633,946.3,6225.7,0.065,1.079,0.075,-2.024,-0.328,-2.819,526.2,0
273383,2026-08-26_19-55-37.383-240,v3.0.32,3.0,400,7463,-2232,1622,7726,-2166,2649,7020,-2568,2719,7798,-2183,2613,163,710,537,615,-325,-643,947.3,6232.0,0.061,1.079,0.075,-1.930,-0.922,-2.873,526.7,0
273419,2026-08-26_19-55-37.420-240,v3.0.32,3.0,400,7461,-2222,1622,7726,-2166,2649,7018,-2558,2718,7798,-2183,2613,163,710,537,617,-335,-642,951.4,6258.9,0.064,1.082,0.077,-1.578,-0.656,-3.202,528.8,0
273453,2026-08-26_19-55-37.454-240,v3.0.32,3.0,400,7461,-2222,1622,7725,-2169,2657,7018,-2558,2718,7797,-2186,2621,163,710,537,616,-338,-634,946.4,6226.3,0.057,1.078,0.075,-1.778,-0.578,-3.141,526.3,0
273480,2026-08-26_19-55-37.481-240,v3.0.32,3.0,400,7461,-2237,1644,7725,-2169,2657,7015,-2574,2740,7797,-2186,2621,163,710,537,619,-322,-656,957.7,6300.6,0.062,1.077,0.077,-1.566,-0.594,-2.993,532.1,0
273509,2026-08-26_19-55-37.510-240,v3.0.32,3.0,400,7461,-2237,1644,7723,-2162,2642,7015,-2574,2740,7795,-2179,2606,163,710,537,617,-315,-671,964.4,6345.0,0.058,1.080,0.074,-1.859,-0.344,-3.221,535.6,0
273537,2026-08-26_19-55-37.538-240,v3.0.32,3.0,400,7470,-2224,1624,7723,-2162,2642,7027,-2560,2722,7795,-2179,2606,163,710,537,605,-329,-653,949.0,6243.7,0.063,1.080,0.074,-1.680,-0.766,-3.035,527.6,0
273564,2026-08-26_19-55-38.566-240,v3.0.32,3.0,400,7470,-2224,1624,7726,-2166,2659,7027,-2560,2722,7798,-2183,2623,163,710,537,608,-333,-636,940.8,6189.3,0.064,1.078,0.075,-2.068,-0.531,-2.739,523.4,0
273617,2026-08-26_19-55-38.618-240,v3.0.32,3.0,400,7446,-2227,1615,7732,-2170,2653,7004,-2562,2709,7804,-2187,2617,163,710,537,637,-335,-629,955.8,6288.4,0.059,1.084,0.076,-1.820,-0.703,-2.684,531.1,0
273648,2026-08-26_19-55-38.649-240,v3.0.32,3.0,400,7462,-2221,1616,7732,-2170,2653,7020,-2557,2713,7804,-2187,2617,163,710,537,621,-340,-633,949.7,6248.0,0.056,1.080,0.075,-1.739,-0.578,-2.731,528.0,0
273674,2026-08-26_19-55-38.675-240,v3.0.32,3.0,400,7465,-2198,1623,7736,-2172,2649,7022,-2534,2720,7808,-2189,2613,163,710,537,623,-365,-644,967.5,6365.2,0.059,1.077,0.076,-2.039,-0.438,-3.189,537.1,0
273718,2026-08-26_19-55-38.719-240,v3.0.32,3.0,400,7465,-2198,1623,7727,-2163,2648,7022,-2534,2720,7799,-2180,2612,163,710,537,614,-356,-645,959.0,6309.5,0.059,1.078,0.078,-1.765,-0.859,-3.401,532.8,0
273767,2026-08-26_19-55-38.768-240,v3.0.32,3.0,400,7467,-2225,1627,7727,-2163,2648,7023,-2561,2724,7799,-2180,2612,163,710,537,613,-329,-649,951.4,6259.4,0.059,1.080,0.079,-1.919,-0.562,-2.699,528.9,0
273794,2026-08-26_19-55-38.795-240,v3.0.32,3.0,400,7466,-2222,1618,7725,-2173,2672,7024,-2558,2715,7797,-2190,2636,163,710,537,610,-342,-616,931.9,6131.2,0.060,1.079,0.076,-1.653,-0.359,-3.051,518.8,0
273825,2026-08-26_19-55-38.827-240,v3.0.32,3.0,400,7466,-2222,1618,7725,-2173,2672,7024,-2558,2715,7797,-2190,2636,163,710,537,610,-342,-616,931.9,6131.2,0.061,1.078,0.074,-1.659,-0.328,-3.030,518.8,0
273851,2026-08-26_19-55-38.852-240,v3.0.32,3.0,400,7520,-2219,1643,7729,-2169,2633,7073,-2556,2748,7801,-2186,2597,163,710,537,565,-340,-688,953.0,6269.6,0.064,1.078,0.074,-1.667,-0.750,-3.043,529.7,0
273882,2026-08-26_19-55-38.883-240,v3.0.32,3.0,400,7481,-2221,1634,7729,-2169,2633,7036,-2558,2733,7801,-2186,2597,163,710,537,602,-338,-673,964.1,6343.1,0.062,1.082,0.077,-1.847,-0.734,-2.668,535.4,0
273929,2026-08-26_19-55-38.930-240,v3.0.32,3.0,400,7481,-2221,1634,7724,-2167,2663,7036,-2558,2733,7796,-2184,2627,163,710,537,597,-336,-643,939.5,6181.2,0.059,1.078,0.074,-1.910,-0.734,-2.776,522.7,0
273955,2026-08-26_19-55-38.956-240,v3.0.32,3.0,400,7463,-2227,1612,7744,-2170,2652,7022,-2563,2709,7816,-2187,2616,163,710,537,631,-334,-630,952.2,6264.2,0.059,1.080,0.074,-2.061,-0.828,-2.851,529.2,0
273995,2026-08-26_19-55-38.995-240,v3.0.32,3.0,400,7462,-2222,1621,7744,-2170,2652,7019,-2558,2718,7816,-2187,2616,163,710,537,634,-339,-639,961.9,6328.1,0.058,1.079,0.073,-1.891,-0.734,-2.463,534.2,0
274032,2026-08-26_19-55-38.033-240,v3.0.32,3.0,400,7462,-2222,1621,7733,-2175,2645,7019,-2558,2718,7805,-2192,2609,163,710,537,623,-344,-646,961.1,6323.3,0.063,1.078,0.076,-1.805,-0.703,-2.783,533.9,0
274059,2026-08-26_19-55-38.060-240,v3.0.32,3.0,400,7461,-2225,1622,7735,-2165,2649,7018,-2561,2718,7807,-2182,2613,163,710,537,626,-331,-642,955.8,6288.3,0.061,1.080,0.074,-1.613,-0.547,-2.731,531.1,0
274109,2026-08-26_19-55-38.110-240,v3.0.32,3.0,400,7464,-2220,1623,7735,-2165,2649,7021,-2556,2720,7807,-2182,2613,163,710,537,623,-336,-644,957.0,6295.8,0.058,1.080,0.077,-1.806,-0.328,-2.566,531.7,0
274134,2026-08-26_19-55-38.135-240,v3.0.32,3.0,400,7464,-2220,1623,7725,-2157,2650,7021,-2556,2720,7797,-2174,2614,163,710,537,613,-328,-643,947.0,6230.2,0.059,1.081,0.079,-1.811,-0.609,-2.761,526.6,0
274170,2026-08-26_19-55-38.171-240,v3.0.32,3.0,400,7468,-2233,1614,7725,-2157,2650,7026,-2569,2712,7797,-2174,2614,163,710,537,608,-315,-635,933.9,6143.9,0.062,1.079,0.076,-1.748,-0.312,-3.122,519.8,0
274195,2026-08-26_19-55-38.195-240,v3.0.32,3.0,400,7467,-2223,1620,7728,-2173,2657,7024,-2559,2717,7800,-2190,2621,163,710,537,613,-341,-633,944.8,6216.1,0.061,1.077,0.076,-1.882,-0.547,-2.666,525.5,0
274240,2026-08-26_19-55-38.241-240,v3.0.32,3.0,400,7467,-2223,1620,7723,-2168,2649,7024,-2559,2717,7795,-2185,2613,163,710,537,608,-336,-641,945.2,6218.6,0.061,1.081,0.076,-1.977,-0.453,-3.080,525.7,0
274287,2026-08-26_19-55-38.288-240,v3.0.32,3.0,400,7458,-2220,1628,7723,-2168,2649,7014,-2556,2724,7795,-2185,2613,163,710,537,618,-339,-648,957.5,6299.1,0.062,1.081,0.074,-1.847,-0.797,-2.542,532.0,0
274314,2026-08-26_19-55-38.315-240,v3.0.32,3.0,400,7456,-2225,1618,7740,-2168,2657,7014,-2561,2714,7812,-2185,2621,163,710,537,635,-334,-630,954.8,6281.7,0.063,1.080,0.075,-1.756,-0.547,-3.136,530.6,0
274344,2026-08-26_19-55-38.346-240,v3.0.32,3.0,400,7456,-2225,1618,7740,-2168,2657,7014,-2561,2714,7812,-2185,2621,163,710,537,635,-334,-630,954.8,6281.7,0.061,1.081,0.076,-1.404,-0.500,-2.870,530.6,0
274372,2026-08-26_19-55-38.373-240,v3.0.32,3.0,400,7454,-2220,1631,7741,-2168,2660,7010,-2556,2726,7813,-2185,2624,163,710,537,640,-339,-639,965.8,6354.2,0.058,1.076,0.076,-1.820,-0.641,-3.027,536.3,0
274402,2026-08-26_19-55-38.402-240,v3.0.32,3.0,400,7466,-2220,1631,7741,-2168,2660,7022,-2556,2728,7813,-2185,2624,163,710,537,628,-339,-641,959.3,6310.9,0.058,1.079,0.076,-2.132,-0.609,-2.973,532.9,0
274447,2026-08-26_19-55-38.447-240,v3.0.32,3.0,400,7466,-2220,1631,7731,-2173,2663,7022,-2556,2728,7803,-2190,2627,163,710,537,618,-344,-638,952.5,6266.6,0.058,1.080,0.074,-1.929,-0.766,-2.747,529.4,0
274483,2026-08-26_19-55-38.486-240,v3.0.32,3.0,400,7466,-2226,1604,7727,-2161,2648,7026,-2562,2702,7799,-2178,2612,163,710,537,610,-326,-627,933.5,6141.7,0.059,1.079,0.075,-1.593,-0.750,-3.103,519.6,0
274515,2026-08-26_19-55-38.516-240,v3.0.32,3.0,400,7462,-2223,1623,7727,-2161,2648,7019,-2559,2719,7799,-2178,2612,163,710,537,617,-329,-644,950.6,6254.0,0.061,1.079,0.076,-2.125,-0.484,-2.743,528.4,0
274557,2026-08-26_19-55-39.558-240,v3.0.32,3.0,400,7462,-2223,1623,7730,-2165,2643,7019,-2559,2719,7802,-2182,2607,163,710,537,620,-333,-649,957.3,6298.3,0.060,1.079,0.073,-2.063,-0.594,-2.886,531.9,0
274585,2026-08-26_19-55-39.586-240,v3.0.32,3.0,400,7464,-2223,1616,7727,-2163,2649,7022,-2559,2713,7799,-2180,2613,163,710,537,614,-331,-637,944.6,6214.7,0.062,1.079,0.075,-1.791,-0.766,-3.008,525.4,0
274632,2026-08-26_19-55-39.633-240,v3.0.32,3.0,400,7461,-2227,1625,7727,-2163,2649,7018,-2563,2721,7799,-2180,2613,163,710,537,618,-327,-645,951.3,6258.2,0.067,1.081,0.075,-1.716,-0.609,-2.690,528.8,0
274659,2026-08-26_19-55-39.660-240,v3.0.32,3.0,400,7461,-2227,1625,7723,-2156,2647,7018,-2563,2721,7795,-2173,2611,163,710,537,614,-320,-647,947.6,6234.4,0.059,1.078,0.074,-1.915,-0.500,-2.755,526.9,0
274692,2026-08-26_19-55-39.693-240,v3.0.32,3.0,400,7461,-2220,1624,7723,-2156,2647,7018,-2556,2720,7795,-2173,2611,163,710,537,614,-327,-646,949.3,6245.6,0.062,1.079,0.075,-1.554,-0.766,-3.036,527.8,0
274719,2026-08-26_19-55-39.721-240,v3.0.32,3.0,400,7460,-2221,1619,7713,-2139,2655,7018,-2557,2715,7785,-2156,2619,163,710,537,604,-309,-633,927.9,6104.6,0.061,1.080,0.074,-1.697,-0.953,-2.845,516.7,0
274767,2026-08-26_19-55-39.768-240,v3.0.32,3.0,400,7460,-2221,1619,7736,-2168,2651,7018,-2557,2715,7808,-2185,2615,163,710,537,627,-338,-637,955.6,6286.7,0.060,1.079,0.075,-1.907,-0.609,-3.085,531.0,0
274804,2026-08-26_19-55-39.804-240,v3.0.32,3.0,400,7462,-2220,1615,7736,-2168,2651,7020,-2556,2712,7808,-2185,2615,163,710,537,625,-339,-634,952.6,6267.3,0.060,1.079,0.080,-2.099,-0.688,-3.010,529.5,0
274830,2026-08-26_19-55-39.831-240,v3.0.32,3.0,400,7467,-2225,1626,7733,-2166,2640,7023,-2561,2723,7805,-2183,2604,163,710,537,619,-332,-656,961.1,6323.1,0.062,1.081,0.074,-1.951,-0.719,-2.879,533.8,0
274865,2026-08-26_19-55-39.866-240,v3.0.32,3.0,400,7467,-2225,1626,7733,-2166,2640,7023,-2561,2723,7805,-2183,2604,163,710,537,619,-332,-656,961.1,6323.1,0.064,1.079,0.072,-1.614,-0.625,-2.983,533.8,0
274891,2026-08-26_19-55-39.892-240,v3.0.32,3.0,400,7462,-2228,1618,7727,-2163,2667,7020,-2564,2715,7799,-2180,2631,163,710,537,616,-326,-621,933.5,6141.3,0.061,1.080,0.075,-1.358,-0.328,-2.915,519.6,0
274921,2026-08-26_19-55-39.922-240,v3.0.32,3.0,400,7462,-2228,1618,7727,-2163,2667,7020,-2564,2715,7799,-2180,2631,163,710,537,616,-326,-621,933.5,6141.3,0.063,1.079,0.076,-1.603,-0.859,-3.152,519.6,0
274945,2026-08-26_19-55-39.946-240,v3.0.32,3.0,400,7457,-2218,1634,7753,-2172,2637,7012,-2554,2729,7826,-2189,2601,163,710,537,651,-345,-665,992.5,6529.6,0.063,1.079,0.074,-2.167,-0.578,-2.754,550.0,0
274981,2026-08-26_19-55-39.982-240,v3.0.32,3.0,400,7462,-2221,1621,7753,-2172,2637,7019,-2557,2718,7826,-2189,2601,163,710,537,644,-342,-654,979.5,6444.1,0.059,1.079,0.079,-2.405,-0.672,-2.509,543.3,0
275026,2026-08-26_19-55-39.027-240,v3.0.32,3.0,400,7462,-2221,1621,7733,-2164,2657,7019,-2557,2718,7805,-2181,2621,163,710,537,623,-334,-634,949.5,6247.0,0.061,1.079,0.073,-2.280,-0.562,-2.887,527.9,0
275051,2026-08-26_19-55-39.052-240,v3.0.32,3.0,400,7459,-2228,1619,7720,-2164,2647,7017,-2564,2715,7792,-2181,2611,163,710,537,612,-327,-641,944.6,6214.8,0.058,1.080,0.078,-1.835,-0.812,-2.928,525.4,0
275097,2026-08-26_19-55-39.098-240,v3.0.32,3.0,400,7469,-2222,1618,7720,-2164,2647,7027,-2558,2716,7792,-2181,2611,163,710,537,602,-333,-642,941.0,6190.7,0.060,1.080,0.074,-2.045,-0.516,-2.698,523.5,0
275129,2026-08-26_19-55-39.131-240,v3.0.32,3.0,400,7469,-2222,1618,7755,-2190,2675,7027,-2558,2716,7828,-2207,2638,163,710,537,638,-359,-615,956.1,6290.2,0.061,1.079,0.074,-1.879,-0.453,-2.848,531.3,0
275169,2026-08-26_19-55-39.171-240,v3.0.32,3.0,400,7461,-2218,1632,7719,-2157,2659,7016,-2554,2728,7791,-2174,2623,163,710,537,612,-330,-642,946.4,6226.1,0.061,1.078,0.075,-2.104,-0.672,-2.863,526.2,0
275211,2026-08-26_19-55-39.212-240,v3.0.32,3.0,400,7460,-2219,1624,7719,-2157,2659,7017,-2555,2720,7791,-2174,2623,163,710,537,611,-329,-634,940.0,6183.9,0.061,1.080,0.074,-2.305,-0.562,-2.837,522.9,0
275237,2026-08-26_19-55-39.238-240,v3.0.32,3.0,400,7460,-2219,1624,7724,-2141,2655,7017,-2555,2720,7796,-2158,2619,163,710,537,616,-313,-638,940.5,6187.3,0.059,1.080,0.077,-1.737,-0.875,-2.822,523.2,0
275283,2026-08-26_19-55-39.284-240,v3.0.32,3.0,400,7485,-2236,1618,7724,-2166,2649,7043,-2572,2718,7796,-2183,2613,163,710,537,590,-321,-642,929.1,6112.8,0.060,1.081,0.074,-1.809,-0.828,-3.196,517.4,0
275325,2026-08-26_19-55-39.327-240,v3.0.32,3.0,400,7468,-2222,1621,7724,-2166,2649,7025,-2558,2718,7796,-2183,2613,163,710,537,608,-335,-642,945.5,6220.7,0.062,1.079,0.075,-1.903,-0.625,-3.015,525.8,0
275351,2026-08-26_19-55-39.352-240,v3.0.32,3.0,400,7459,-2219,1620,7722,-2159,2641,7016,-2555,2716,7794,-2176,2605,163,710,537,615,-331,-648,952.7,6267.9,0.062,1.083,0.071,-1.894,-0.516,-2.749,529.5,0
275392,2026-08-26_19-55-39.393-240,v3.0.32,3.0,400,7459,-2219,1620,7725,-2166,2653,7016,-2555,2716,7797,-2183,2617,163,710,537,618,-338,-636,949.0,6243.6,0.059,1.082,0.074,-1.972,-0.641,-2.759,527.6,0
275439,2026-08-26_19-55-39.441-240,v3.0.32,3.0,400,7460,-2217,1616,7725,-2166,2653,7018,-2553,2712,7797,-2183,2617,163,710,537,616,-340,-632,945.8,6222.2,0.063,1.083,0.073,-1.881,-0.656,-2.757,525.9,0
275467,2026-08-26_19-55-39.468-240,v3.0.32,3.0,400,7488,-2217,1634,7701,-2159,2627,7043,-2554,2734,7773,-2176,2591,163,710,537,567,-332,-680,945.6,6220.9,0.063,1.077,0.076,-1.517,-0.609,-3.003,525.8,0
275500,2026-08-26_19-55-39.500-240,v3.0.32,3.0,400,7468,-2217,1637,7701,-2159,2627,7023,-2553,2734,7773,-2176,2591,163,710,537,587,-333,-680,958.0,6303.0,0.059,1.080,0.075,-1.736,-0.609,-2.913,532.3,0
275548,2026-08-26_19-55-40.549-240,v3.0.32,3.0,400,7468,-2217,1637,7730,-2188,2631,7023,-2553,2734,7802,-2205,2595,163,710,537,616,-362,-676,983.6,6471.1,0.055,1.082,0.078,-1.936,-0.594,-2.978,545.4,0
275574,2026-08-26_19-55-40.575-240,v3.0.32,3.0,400,7464,-2217,1621,7727,-2167,2650,7021,-2553,2718,7799,-2184,2614,163,710,537,615,-341,-641,951.5,6260.0,0.056,1.080,0.076,-1.172,-0.641,-2.842,528.9,0
275614,2026-08-26_19-55-40.615-240,v3.0.32,3.0,400,7461,-2216,1619,7727,-2167,2650,7019,-2552,2715,7799,-2184,2614,163,710,537,617,-342,-638,951.2,6257.6,0.062,1.079,0.075,-2.130,-0.953,-2.721,528.7,0
275651,2026-08-26_19-55-40.652-240,v3.0.32,3.0,400,7461,-2216,1619,7745,-2171,2644,7019,-2552,2715,7817,-2188,2608,163,710,537,635,-346,-644,968.3,6370.6,0.058,1.080,0.078,-1.757,-0.703,-2.919,537.6,0
275677,2026-08-26_19-55-40.678-240,v3.0.32,3.0,400,7460,-2227,1621,7745,-2171,2644,7017,-2563,2717,7817,-2188,2608,163,710,537,637,-335,-646,967.1,6362.6,0.060,1.079,0.075,-1.988,-0.516,-3.038,536.9,0
275704,2026-08-26_19-55-40.707-240,v3.0.32,3.0,400,7460,-2227,1621,7726,-2167,2645,7017,-2563,2717,7798,-2184,2609,163,710,537,618,-331,-645,952.6,6267.3,0.062,1.082,0.072,-1.705,-0.422,-2.985,529.5,0
275732,2026-08-26_19-55-40.733-240,v3.0.32,3.0,400,7463,-2212,1598,7726,-2167,2645,7024,-2547,2695,7798,-2184,2609,163,710,537,611,-347,-623,939.1,6178.1,0.061,1.077,0.074,-1.742,-0.359,-2.892,522.5,0
275759,2026-08-26_19-55-40.760-240,v3.0.32,3.0,400,7463,-2212,1598,7726,-2167,2657,7024,-2547,2695,7798,-2184,2621,163,710,537,611,-347,-611,931.2,6126.0,0.058,1.079,0.078,-1.375,-0.453,-2.725,518.4,0
275790,2026-08-26_19-55-40.791-240,v3.0.32,3.0,400,7459,-2221,1617,7726,-2167,2657,7017,-2557,2713,7798,-2184,2621,163,710,537,618,-337,-629,944.0,6210.5,0.059,1.079,0.073,-2.003,-0.531,-2.813,525.0,0
275816,2026-08-26_19-55-40.817-240,v3.0.32,3.0,400,7462,-2221,1617,7724,-2163,2659,7020,-2557,2714,7796,-2180,2623,163,710,537,613,-333,-628,938.6,6175.3,0.059,1.082,0.077,-1.516,-0.531,-3.220,522.3,0
275861,2026-08-26_19-55-40.862-240,v3.0.32,3.0,400,7462,-2221,1617,7733,-2168,2656,7020,-2557,2714,7805,-2185,2620,163,710,537,622,-338,-631,948.3,6238.9,0.056,1.079,0.078,-1.596,-0.828,-2.921,527.2,0
275906,2026-08-26_19-55-40.907-240,v3.0.32,3.0,400,7460,-2218,1624,7733,-2168,2656,7017,-2554,2720,7805,-2185,2620,163,710,537,625,-341,-637,955.3,6285.1,0.063,1.077,0.072,-2.079,-0.562,-2.913,530.9,0
275932,2026-08-26_19-55-40.933-240,v3.0.32,3.0,400,7464,-2241,1623,7729,-2162,2660,7021,-2577,2720,7801,-2179,2624,163,710,537,617,-312,-633,937.4,6167.1,0.058,1.080,0.078,-1.389,-0.594,-2.843,521.6,0
275963,2026-08-26_19-55-40.964-240,v3.0.32,3.0,400,7464,-2241,1623,7729,-2162,2660,7021,-2577,2720,7801,-2179,2624,163,710,537,617,-312,-633,937.4,6167.1,0.058,1.079,0.077,-1.883,-0.547,-2.792,521.6,0
275989,2026-08-26_19-55-40.990-240,v3.0.32,3.0,400,7462,-2227,1622,7724,-2164,2662,7019,-2563,2719,7796,-2181,2626,163,710,537,614,-328,-630,938.9,6176.8,0.063,1.077,0.076,-1.838,-0.641,-2.746,522.4,0
276021,2026-08-26_19-55-40.022-240,v3.0.32,3.0,400,7462,-2227,1622,7724,-2164,2662,7019,-2563,2719,7796,-2181,2626,163,710,537,614,-328,-630,938.9,6176.8,0.058,1.078,0.076,-2.023,-0.875,-3.036,522.4,0
276072,2026-08-26_19-55-40.073-240,v3.0.32,3.0,400,7458,-2217,1618,7698,-2168,2653,7016,-2553,2714,7770,-2184,2617,163,710,537,591,-341,-634,931.4,6127.7,0.061,1.083,0.071,-1.908,-0.516,-2.868,518.5,0
276099,2026-08-26_19-55-40.100-240,v3.0.32,3.0,400,7462,-2222,1617,7729,-2169,2650,7020,-2558,2714,7801,-2186,2614,163,710,537,618,-338,-637,949.7,6248.1,0.061,1.080,0.080,-2.001,-0.594,-2.778,528.0,0
276135,2026-08-26_19-55-40.137-240,v3.0.32,3.0,400,7434,-2208,1615,7729,-2169,2650,6992,-2543,2707,7801,-2186,2614,163,710,537,646,-353,-630,968.9,6374.5,0.062,1.079,0.076,-1.920,-0.672,-2.951,537.9,0
