time_ms,timestamp,version,voltage,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,freq,is_muted
291152,2026-08-26_19-18-51.153-240,v3.0.32,3.0,400,6680,-836,3512,6053,-872,4590,5982,-1120,4438,6097,-883,4519,0,0,0,115,237,81,275.6,1813.2,0.008,1.186,0.926,10.676,-28.906,-89.320,180.5,0
291179,2026-08-26_19-18-51.180-240,v3.0.32,3.0,400,6968,-607,3095,6432,-582,4236,6336,-883,4071,6483,-599,4167,0,0,0,147,284,96,333.9,2196.6,0.113,1.308,0.857,-62.116,-25.734,-117.839,210.5,0
291219,2026-08-26_19-18-51.219-240,v3.0.32,3.0,400,6889,-206,3503,6432,-582,4236,6188,-489,4456,6483,-599,4167,0,0,0,295,-110,-289,427.4,2811.7,0.356,1.402,0.723,-203.171,-21.438,-156.652,258.7,0
291261,2026-08-26_19-18-51.262-240,v3.0.32,3.0,400,6889,-206,3503,6144,-84,4885,6188,-489,4456,6181,-99,4813,0,0,0,-7,390,357,528.8,3478.8,0.335,0.838,0.624,-326.520,-13.781,-180.988,311.0,0
291284,2026-08-26_19-18-51.285-240,v3.0.32,3.0,400,6161,283,4875,4760,391,6356,5235,-21,5686,4759,390,6281,0,0,0,-476,411,595,865.7,5695.7,0.370,0.521,0.626,-361.314,-9.438,-185.689,484.7,0
291339,2026-08-26_19-18-51.341-240,v3.0.32,3.0,400,4543,649,6411,4760,391,6356,3373,332,6945,4759,390,6281,0,0,0,1386,58,-664,1537.9,10118.0,0.104,-0.568,0.661,-335.107,-9.562,-168.110,831.2,0
291364,2026-08-26_19-18-51.364-240,v3.0.32,3.0,400,4543,649,6411,2509,669,7455,3373,332,6945,2460,688,7388,0,0,0,-913,356,443,1075.4,7075.2,0.023,-0.820,0.788,-276.700,-16.438,-142.039,592.8,0
291392,2026-08-26_19-18-51.393-240,v3.0.32,3.0,400,2635,765,7301,2509,669,7455,1332,456,7530,2460,688,7388,0,0,0,1128,232,-142,1160.3,7633.8,0.000,-0.714,0.912,-232.608,-25.891,-114.108,636.5,0
291415,2026-08-26_19-18-51.416-240,v3.0.32,3.0,400,2635,765,7301,500,619,7754,1332,456,7530,415,655,7700,0,0,0,-917,199,170,953.6,6273.8,-0.091,-0.498,0.957,-225.898,-32.031,-91.641,530.0,0
291451,2026-08-26_19-18-51.453-240,v3.0.32,3.0,400,1083,599,7632,500,619,7754,-261,305,7624,415,655,7700,0,0,0,676,350,76,765.0,5033.0,-0.137,-0.355,0.989,-257.879,-36.891,-65.816,432.8,0
291475,2026-08-26_19-18-51.476-240,v3.0.32,3.0,400,-488,289,7643,-1145,312,7595,-1819,18,7403,-1252,361,7554,0,0,0,567,343,151,679.7,4471.5,-0.183,-0.620,1.027,-262.760,-37.250,-51.270,388.8,0
291521,2026-08-26_19-18-51.522-240,v3.0.32,3.0,400,-488,289,7643,-2849,9,7087,-1819,18,7403,-2978,70,7064,0,0,0,-1159,52,-339,1208.7,7951.8,-0.139,-1.146,1.075,-182.330,-34.047,-17.743,661.5,0
291568,2026-08-26_19-18-51.569-240,v3.0.32,3.0,400,-2004,28,7342,-2849,9,7087,-3271,-211,6885,-2978,70,7064,0,0,0,293,281,179,443.7,2918.9,0.016,-1.267,1.020,-39.508,-34.969,31.633,267.1,0
291594,2026-08-26_19-18-51.596-240,v3.0.32,3.0,400,-2728,-135,7127,-3760,-133,6706,-3953,-358,6568,-3900,-65,6694,0,0,0,53,293,126,323.3,2127.1,0.052,-1.036,0.942,26.865,-37.047,58.751,205.1,0
291625,2026-08-26_19-18-51.626-240,v3.0.32,3.0,400,-2728,-135,7127,-3760,-133,6706,-3953,-358,6568,-3900,-65,6694,0,0,0,53,293,126,323.3,2127.1,0.046,-0.802,0.909,64.103,-37.516,84.468,205.1,0
291651,2026-08-26_19-18-51.654-240,v3.0.32,3.0,400,-2655,-180,7213,-3678,-221,6796,-3894,-407,6663,-3816,-153,6782,0,0,0,78,254,119,291.1,1915.4,0.109,-0.699,0.897,82.711,-37.672,101.167,188.5,0
291682,2026-08-26_19-18-52.683-240,v3.0.32,3.0,400,-2201,-174,7364,-3678,-221,6796,-3469,-412,6878,-3816,-153,6782,0,0,0,-347,259,-96,443.5,2917.9,0.053,-0.754,0.878,103.198,-38.375,116.619,267.0,0
291730,2026-08-26_19-18-52.730-240,v3.0.32,3.0,400,-2201,-174,7364,-3231,-215,7040,-3469,-412,6878,-3364,-149,7020,0,0,0,105,263,142,316.8,2084.2,0.052,-0.821,0.862,178.160,-38.000,128.675,201.7,0
291758,2026-08-26_19-18-52.760-240,v3.0.32,3.0,400,-1450,-176,7555,-2349,-250,7420,-2756,-431,7177,-2470,-189,7389,0,0,0,286,242,212,430.5,2832.0,0.046,-0.653,0.795,221.290,-38.031,128.473,260.3,0
291799,2026-08-26_19-18-52.800-240,v3.0.32,3.0,400,-165,-263,7656,-2349,-250,7420,-1498,-542,7468,-2470,-189,7389,0,0,0,-972,353,-79,1037.1,6823.2,0.046,-0.245,0.839,207.299,-38.672,112.302,573.0,0
291834,2026-08-26_19-18-52.835-240,v3.0.32,3.0,400,-165,-263,7656,-881,-415,7716,-1498,-542,7468,-979,-363,7669,0,0,0,519,179,201,584.6,3846.3,-0.028,-0.468,0.821,188.186,-45.422,92.792,339.8,0
291877,2026-08-26_19-18-52.877-240,v3.0.32,3.0,400,1117,-516,7543,450,-784,7704,-207,-814,7550,376,-741,7644,0,0,0,583,73,94,595.0,3914.6,0.038,-0.453,0.813,217.953,-55.844,73.224,345.1,0
291918,2026-08-26_19-18-52.919-240,v3.0.32,3.0,400,2344,-926,7154,450,-784,7704,1076,-1236,7355,376,-741,7644,0,0,0,-700,495,289,904.7,5952.2,0.030,-0.285,0.829,236.101,-61.422,55.439,504.8,0
291942,2026-08-26_19-18-52.943-240,v3.0.32,3.0,400,3690,-1391,6421,1934,-1281,7340,2535,-1706,6841,1891,-1248,7270,0,0,0,-644,458,429,899.2,5915.7,-0.009,-0.146,0.749,255.939,-64.000,46.331,501.9,0
291991,2026-08-26_19-18-52.993-240,v3.0.32,3.0,400,3690,-1391,6421,3530,-1752,6506,2535,-1706,6841,3523,-1732,6431,0,0,0,988,-26,-410,1070.0,7039.5,0.061,0.306,0.713,237.631,-62.797,22.152,590.0,0
292032,2026-08-26_19-18-52.033-240,v3.0.32,3.0,400,4959,-1803,5317,3530,-1752,6506,3979,-2112,5953,3523,-1732,6431,0,0,0,-456,380,478,762.1,5013.9,0.141,0.478,0.747,196.622,-59.188,-0.846,431.3,0
292058,2026-08-26_19-18-52.059-240,v3.0.32,3.0,400,5905,-2076,4177,4909,-2090,5408,5109,-2372,4981,4937,-2084,5332,0,0,0,-172,288,351,485.5,3194.2,0.125,0.648,0.874,167.847,-55.812,-17.250,288.7,0
292094,2026-08-26_19-18-52.095-240,v3.0.32,3.0,400,5905,-2076,4177,4909,-2090,5408,5109,-2372,4981,4937,-2084,5332,0,0,0,-172,288,351,485.5,3194.2,0.137,0.808,0.916,115.335,-47.484,-45.515,288.7,0
292144,2026-08-26_19-18-52.144-240,v3.0.32,3.0,400,6493,-2130,3231,5800,-2197,4420,5850,-2411,4144,5851,-2201,4347,0,0,0,1,210,203,292.1,1921.6,0.167,1.081,1.083,15.644,-32.594,-90.060,189.0,0
292169,2026-08-26_19-18-52.171-240,v3.0.32,3.0,400,6824,-1930,2768,6276,-1971,3911,6254,-2203,3739,6337,-1982,3841,0,0,0,83,221,102,257.2,1691.9,0.299,1.238,1.048,-38.878,-27.484,-112.870,171.0,0
292200,2026-08-26_19-18-52.201-240,v3.0.32,3.0,400,6824,-1930,2768,6276,-1971,3911,6254,-2203,3739,6337,-1982,3841,0,0,0,83,221,102,257.2,1691.9,0.442,1.496,0.941,-143.531,-24.531,-140.260,171.0,0
292226,2026-08-26_19-18-52.227-240,v3.0.32,3.0,400,6873,-1505,3070,6312,-1479,4239,6251,-1784,4039,6368,-1491,4167,0,0,0,117,293,128,340.5,2240.0,0.537,1.144,0.842,-237.000,-20.781,-158.591,213.9,0
292259,2026-08-26_19-18-52.260-240,v3.0.32,3.0,400,6384,-1044,4298,6312,-1479,4239,5559,-1345,5164,6368,-1491,4167,0,0,0,809,-146,-997,1292.2,8501.4,0.509,0.313,0.625,-288.074,-18.516,-165.458,704.5,0
292304,2026-08-26_19-18-52.305-240,v3.0.32,3.0,400,6384,-1044,4298,5493,-1009,5545,5559,-1345,5164,5521,-1012,5467,0,0,0,-38,333,303,451.8,2972.5,0.361,0.043,0.805,-275.155,-21.422,-159.115,271.3,0
292328,2026-08-26_19-18-52.328-240,v3.0.32,3.0,400,5370,-700,5602,4072,-705,6696,4334,-1016,6286,4065,-693,6619,0,0,0,-269,323,333,536.3,3528.1,0.287,-0.003,0.876,-254.859,-25.922,-152.773,314.9,0
292379,2026-08-26_19-18-52.381-240,v3.0.32,3.0,400,4179,-561,6529,4072,-705,6696,2998,-882,7014,4065,-693,6619,0,0,0,1067,189,-395,1153.4,7587.9,0.186,0.006,1.045,-249.086,-33.156,-136.710,632.9,0
292410,2026-08-26_19-18-52.411-240,v3.0.32,3.0,400,4179,-561,6529,2581,-669,7383,2998,-882,7014,2543,-643,7310,0,0,0,-455,239,296,593.1,3901.9,0.203,-0.286,0.986,-249.182,-35.281,-119.064,344.1,0
292435,2026-08-26_19-18-52.436-240,v3.0.32,3.0,400,2845,-639,7179,2581,-669,7383,1567,-956,7452,2543,-643,7310,0,0,0,976,313,-142,1034.8,6807.6,0.212,-0.373,1.040,-244.315,-37.297,-98.166,571.8,0
292459,2026-08-26_19-18-52.459-240,v3.0.32,3.0,400,2845,-639,7179,977,-855,7678,1567,-956,7452,912,-815,7614,0,0,0,-655,141,162,689.3,4534.9,0.182,-0.458,1.099,-243.581,-39.031,-77.769,393.7,0
292494,2026-08-26_19-18-52.495-240,v3.0.32,3.0,400,1407,-891,7515,977,-855,7678,86,-1195,7568,912,-815,7614,0,0,0,826,380,46,910.4,5989.3,0.101,-0.879,1.147,-208.010,-37.719,-45.190,507.7,0
292518,2026-08-26_19-18-52.518-240,v3.0.32,3.0,400,39,-1188,7542,-653,-1184,7609,-1273,-1473,7393,-741,-1131,7558,0,0,0,532,342,165,653.6,4300.1,0.046,-1.079,1.132,-133.832,-40.625,-20.304,375.3,0
292568,2026-08-26_19-18-52.569-240,v3.0.32,3.0,400,39,-1188,7542,-1595,-1516,7408,-1273,-1473,7393,-1694,-1455,7365,0,0,0,-421,18,-28,422.3,2778.4,0.191,-0.688,1.171,-5.170,-42.109,33.765,256.1,0
292610,2026-08-26_19-18-52.611-240,v3.0.32,3.0,400,-527,-1497,7464,-1595,-1516,7408,-1820,-1773,7234,-1694,-1455,7365,0,0,0,126,318,131,366.3,2409.7,0.305,-0.463,1.107,44.497,-38.609,70.853,227.2,0
292636,2026-08-26_19-18-52.638-240,v3.0.32,3.0,400,-485,-1692,7412,-1659,-1783,7307,-1768,-1968,7191,-1757,-1721,7265,0,0,0,11,247,74,258.1,1697.9,0.318,-0.414,0.996,66.235,-34.594,87.910,171.5,0
292674,2026-08-26_19-18-53.675-240,v3.0.32,3.0,400,-485,-1692,7412,-1389,-1933,7371,-1768,-1968,7191,-1481,-1872,7325,0,0,0,287,96,134,331.0,2177.4,0.358,-0.166,0.919,73.863,-29.828,105.590,209.0,0
292724,2026-08-26_19-18-53.724-240,v3.0.32,3.0,400,-207,-1836,7388,-1389,-1933,7371,-1488,-2117,7210,-1481,-1872,7325,0,0,0,7,245,115,270.7,1781.2,0.348,-0.261,0.933,41.201,-26.141,117.393,178.0,0
292747,2026-08-26_19-18-53.748-240,v3.0.32,3.0,400,-24,-1916,7402,-1128,-2040,7365,-1308,-2201,7251,-1215,-1980,7317,0,0,0,93,221,66,248.7,1636.1,0.246,-0.503,0.942,45.818,-24.547,119.671,166.6,0
292780,2026-08-26_19-18-53.781-240,v3.0.32,3.0,400,63,-1994,7337,-1128,-2040,7365,-1211,-2279,7201,-1215,-1980,7317,0,0,0,-4,299,116,320.7,2110.1,0.278,-0.804,1.014,90.764,-22.250,122.426,203.8,0
292826,2026-08-26_19-18-53.827-240,v3.0.32,3.0,400,63,-1994,7337,-1035,-2138,7371,-1211,-2279,7201,-1120,-2078,7321,0,0,0,91,201,120,251.2,1652.4,0.328,-0.740,1.036,171.505,-20.422,126.617,167.9,0
292849,2026-08-26_19-18-53.849-240,v3.0.32,3.0,400,621,-2076,7286,-312,-2205,7422,-649,-2369,7235,-385,-2150,7366,0,0,0,264,219,131,367.2,2415.6,0.267,-0.884,0.882,204.484,-18.734,126.521,227.7,0
292898,2026-08-26_19-18-53.899-240,v3.0.32,3.0,400,1706,-2198,7028,-312,-2205,7422,470,-2502,7145,-385,-2150,7366,0,0,0,-855,352,221,950.7,6254.4,0.279,-0.372,0.607,290.086,-26.891,123.287,528.5,0
292928,2026-08-26_19-18-53.929-240,v3.0.32,3.0,400,1706,-2198,7028,1092,-2393,7239,470,-2502,7145,1044,-2349,7172,0,0,0,574,153,27,594.7,3912.2,0.300,0.129,0.616,252.125,-33.844,114.225,345.0,0
292954,2026-08-26_19-18-53.955-240,v3.0.32,3.0,400,3119,-2466,6362,1092,-2393,7239,1984,-2777,6706,1044,-2349,7172,0,0,0,-940,428,466,1133.1,7454.7,0.253,0.189,0.619,208.113,-44.188,99.744,622.5,0
292983,2026-08-26_19-18-53.983-240,v3.0.32,3.0,400,3119,-2466,6362,2617,-2760,6648,1984,-2777,6706,2602,-2728,6574,0,0,0,618,49,-132,633.8,4170.0,0.181,0.221,0.654,181.073,-56.453,83.908,365.2,0
293014,2026-08-26_19-18-53.016-240,v3.0.32,3.0,400,4077,-2912,5590,2617,-2760,6648,3064,-3221,6097,2602,-2728,6574,0,0,0,-462,493,477,827.1,5441.2,0.174,0.306,0.762,155.909,-68.469,64.012,464.7,0
293039,2026-08-26_19-18-53.040-240,v3.0.32,3.0,400,4077,-2912,5590,3544,-3303,5934,3064,-3221,6097,3554,-3278,5858,0,0,0,490,-57,-239,548.2,3606.3,0.175,0.342,0.823,137.296,-73.766,48.272,321.0,0
293069,2026-08-26_19-18-53.071-240,v3.0.32,3.0,400,4660,-3416,4792,3544,-3303,5934,3778,-3717,5406,3554,-3278,5858,0,0,0,-224,439,452,668.7,4399.5,0.232,0.363,0.920,114.110,-76.219,26.332,383.1,0
293095,2026-08-26_19-18-53.096-240,v3.0.32,3.0,400,5039,-3883,3995,4179,-3838,5090,4289,-4172,4687,4210,-3819,5016,0,0,0,-79,353,329,489.0,3216.9,0.326,0.385,0.916,99.262,-77.375,8.239,290.5,0
293141,2026-08-26_19-18-53.142-240,v3.0.32,3.0,400,5039,-3883,3995,4640,-4200,4326,4289,-4172,4687,4688,-4186,4255,0,0,0,399,-14,-432,588.2,3870.0,0.484,0.637,1.013,63.026,-73.125,-27.024,341.6,0
293184,2026-08-26_19-18-53.184-240,v3.0.32,3.0,400,5338,-4171,3275,4640,-4200,4326,4707,-4448,4029,4688,-4186,4255,0,0,0,-19,262,226,346.5,2279.8,0.670,0.768,1.151,-5.155,-62.609,-66.991,217.1,0
293209,2026-08-26_19-18-53.210-240,v3.0.32,3.0,400,5554,-4250,2831,5001,-4301,3827,4996,-4519,3627,5059,-4291,3758,0,0,0,63,228,131,270.4,1778.9,0.720,0.714,1.155,-39.953,-51.328,-90.888,177.8,0
293243,2026-08-26_19-18-53.244-240,v3.0.32,3.0,400,5554,-4250,2831,5001,-4301,3827,4996,-4519,3627,5059,-4291,3758,0,0,0,63,228,131,270.4,1778.9,0.731,0.899,1.070,-78.434,-38.547,-119.477,177.8,0
293267,2026-08-26_19-18-53.268-240,v3.0.32,3.0,400,5669,-4072,2853,5193,-4138,3793,5105,-4342,3665,5254,-4131,3724,0,0,0,149,211,59,265.0,1743.1,0.798,1.133,0.931,-127.223,-33.422,-139.825,175.0,0
293310,2026-08-26_19-18-53.310-240,v3.0.32,3.0,400,5734,-3720,3360,5114,-3743,4417,5083,-4002,4168,5165,-3734,4343,0,0,0,82,268,175,330.4,2173.8,0.924,0.700,0.573,-242.360,-24.531,-165.654,208.7,0
293362,2026-08-26_19-18-53.363-240,v3.0.32,3.0,400,5278,-3349,4446,5114,-3743,4417,4448,-3650,5160,5165,-3734,4343,0,0,0,717,-84,-817,1090.2,7172.7,0.870,0.442,0.297,-342.494,-23.922,-174.561,600.4,0
293402,2026-08-26_19-18-53.403-240,v3.0.32,3.0,400,5278,-3349,4446,4319,-3378,5558,4448,-3650,5160,4345,-3360,5480,0,0,0,-103,290,320,444.0,2920.9,0.803,-0.153,0.501,-357.895,-23.016,-177.704,267.3,0
293427,2026-08-26_19-18-53.428-240,v3.0.32,3.0,400,4155,-3152,5693,2759,-3204,6559,3126,-3467,6211,2750,-3171,6483,0,0,0,-376,296,272,550.4,3621.3,0.641,-0.546,0.734,-303.619,-21.766,-174.977,322.2,0
293478,2026-08-26_19-18-53.479-240,v3.0.32,3.0,400,2905,-3049,6364,2759,-3204,6559,1774,-3360,6680,2750,-3171,6483,0,0,0,976,189,-197,1013.5,6667.5,0.500,-0.552,1.003,-164.533,-25.484,-151.229,560.8,0
293502,2026-08-26_19-18-53.503-240,v3.0.32,3.0,400,2905,-3049,6364,1564,-3174,6912,1774,-3360,6680,1532,-3131,6842,0,0,0,-242,229,162,370.5,2437.3,0.513,-0.458,0.957,-125.686,-30.984,-134.163,229.4,0
293533,2026-08-26_19-18-53.534-240,v3.0.32,3.0,400,2303,-3091,6568,1564,-3174,6912,1143,-3398,6790,1532,-3131,6842,0,0,0,389,267,52,474.7,3122.8,0.487,-0.425,0.978,-100.082,-39.062,-110.660,283.1,0
293557,2026-08-26_19-18-53.558-240,v3.0.32,3.0,400,2303,-3091,6568,1075,-3289,6924,1143,-3398,6790,1036,-3242,6857,0,0,0,-107,156,67,200.7,1320.3,0.474,-0.451,1.000,-75.636,-45.188,-86.037,141.9,0
293593,2026-08-26_19-18-53.594-240,v3.0.32,3.0,400,1989,-3269,6533,1075,-3289,6924,838,-3572,6710,1036,-3242,6857,0,0,0,198,330,147,412.0,2710.3,0.475,-0.438,1.117,-33.434,-50.250,-49.690,250.8,0
293619,2026-08-26_19-18-53.621-240,v3.0.32,3.0,400,1834,-3579,6391,832,-3574,6788,710,-3877,6551,792,-3524,6723,0,0,0,82,353,172,401.1,2639.1,0.511,-0.278,1.193,3.449,-49.422,-20.214,245.2,0
293661,2026-08-26_19-18-53.662-240,v3.0.32,3.0,400,1834,-3579,6391,900,-3925,6563,710,-3877,6551,866,-3875,6499,0,0,0,156,2,-52,164.5,1081.9,0.638,0.010,1.142,28.321,-43.266,21.772,123.2,0
293704,2026-08-26_19-18-54.705-240,v3.0.32,3.0,400,1925,-3883,6184,900,-3925,6563,836,-4179,6364,866,-3875,6499,0,0,0,30,304,135,334.0,2197.2,0.704,0.077,0.949,32.084,-33.703,59.383,210.6,0
293731,2026-08-26_19-18-54.732-240,v3.0.32,3.0,400,1936,-4121,6002,973,-4236,6374,878,-4414,6189,944,-4186,6310,0,0,0,66,228,121,266.4,1752.8,0.742,0.106,0.889,24.463,-28.703,77.152,175.8,0
293764,2026-08-26_19-18-54.764-240,v3.0.32,3.0,400,1936,-4121,6002,973,-4236,6374,878,-4414,6189,944,-4186,6310,0,0,0,66,228,121,266.4,1752.8,0.759,-0.007,0.859,7.651,-23.766,99.596,175.8,0
293788,2026-08-26_19-18-54.789-240,v3.0.32,3.0,400,1757,-4367,5923,806,-4480,6217,715,-4657,6087,777,-4428,6155,0,0,0,62,229,68,246.8,1623.7,0.732,-0.152,0.845,7.818,-21.109,112.291,165.6,0
293822,2026-08-26_19-18-54.823-240,v3.0.32,3.0,400,1757,-4367,5923,806,-4480,6217,715,-4657,6087,777,-4428,6155,0,0,0,62,229,68,246.8,1623.7,0.760,-0.388,0.849,35.615,-17.344,130.938,165.6,0
293848,2026-08-26_19-18-54.849-240,v3.0.32,3.0,400,1361,-4533,5881,411,-4667,6119,330,-4816,5988,378,-4611,6061,0,0,0,48,205,73,222.8,1466.1,0.749,-0.503,0.806,67.698,-15.172,142.131,153.3,0
293879,2026-08-26_19-18-54.880-240,v3.0.32,3.0,400,1146,-4660,5837,411,-4667,5911,125,-4940,5914,380,-4612,5855,0,0,0,255,328,-59,419.6,2760.7,0.760,-0.565,0.843,105.917,-12.234,155.734,254.7,0
293924,2026-08-26_19-18-54.925-240,v3.0.32,3.0,400,1146,-4660,5837,207,-4784,6039,125,-4940,5914,172,-4727,5983,0,0,0,47,213,69,228.8,1505.1,0.818,-0.745,0.717,179.282,-11.094,166.619,156.4,0
293948,2026-08-26_19-18-54.948-240,v3.0.32,3.0,400,1239,-4732,5739,395,-4879,5949,234,-5011,5832,365,-4823,5892,0,0,0,131,188,60,236.9,1558.3,0.822,-0.590,0.736,216.225,-9.828,167.013,160.5,0
293998,2026-08-26_19-18-54.999-240,v3.0.32,3.0,400,1674,-4832,5510,395,-4879,5949,704,-5113,5674,365,-4823,5892,0,0,0,-339,290,218,496.5,3266.7,0.723,-0.304,0.719,250.524,-8.125,159.389,294.4,0
294038,2026-08-26_19-18-54.038-240,v3.0.32,3.0,400,2304,-4984,5109,1034,-4991,5734,1396,-5265,5376,1017,-4940,5673,0,0,0,-379,325,297,580.9,3821.9,0.691,-0.128,0.801,224.264,-12.953,140.342,337.9,0
294080,2026-08-26_19-18-54.081-240,v3.0.32,3.0,400,2304,-4984,5109,1748,-5177,5360,1396,-5265,5376,1747,-5132,5297,0,0,0,351,133,-79,383.6,2523.5,0.641,-0.093,0.691,214.650,-23.656,114.535,236.2,0
294113,2026-08-26_19-18-54.114-240,v3.0.32,3.0,400,2819,-5203,4588,1748,-5177,5360,1995,-5480,4945,1747,-5132,5297,0,0,0,-248,348,352,553.6,3642.3,0.573,0.047,0.632,194.691,-35.078,90.840,323.8,0
294140,2026-08-26_19-18-54.141-240,v3.0.32,3.0,400,3250,-5492,3919,2353,-5469,4787,2535,-5760,4357,2369,-5430,4724,0,0,0,-166,330,367,520.7,3425.8,0.453,0.314,0.558,165.302,-43.297,67.718,306.8,0
294186,2026-08-26_19-18-54.189-240,v3.0.32,3.0,400,3250,-5492,3919,2846,-5769,4093,2535,-5760,4357,2878,-5735,4032,0,0,0,343,25,-325,473.2,3113.0,0.455,0.648,0.761,56.628,-54.172,15.677,282.3,0
294227,2026-08-26_19-18-54.228-240,v3.0.32,3.0,400,3510,-5765,3310,2846,-5769,4093,2896,-6023,3802,2878,-5735,4032,0,0,0,-18,288,230,369.0,2427.7,0.490,0.287,0.736,-36.367,-53.016,-29.864,228.6,0
294253,2026-08-26_19-18-54.254-240,v3.0.32,3.0,400,3473,-5969,3002,2972,-5963,3646,2912,-6220,3496,3011,-5931,3588,0,0,0,99,289,92,319.0,2098.9,0.505,0.090,0.758,-55.754,-48.734,-52.663,202.9,0
294287,2026-08-26_19-18-54.288-240,v3.0.32,3.0,400,3473,-5969,3002,2972,-5963,3646,2912,-6220,3496,3011,-5931,3588,0,0,0,99,289,92,319.0,2098.9,0.644,-0.036,0.839,-61.982,-38.500,-78.043,202.9,0
294313,2026-08-26_19-18-54.314-240,v3.0.32,3.0,400,3548,-6001,2865,3032,-6080,3503,3009,-6250,3374,3074,-6049,3446,0,0,0,65,201,72,223.2,1468.3,0.803,-0.054,0.939,-60.840,-27.422,-91.909,153.5,0
294342,2026-08-26_19-18-54.343-240,v3.0.32,3.0,400,3548,-6001,2865,3032,-6080,3503,3009,-6250,3374,3074,-6049,3446,0,0,0,65,201,72,223.2,1468.3,0.952,-0.021,1.064,-58.989,-12.516,-105.048,153.5,0
294368,2026-08-26_19-18-54.369-240,v3.0.32,3.0,400,3686,-5894,2838,3253,-5967,3483,3150,-6144,3367,3298,-5938,3425,0,0,0,148,206,58,260.2,1711.8,1.023,0.046,1.094,-57.686,0.656,-114.009,172.6,0
294399,2026-08-26_19-18-54.400-240,v3.0.32,3.0,400,4065,-5622,2956,3253,-5967,3483,3505,-5879,3537,3298,-5938,3425,0,0,0,-207,-59,-112,242.6,1596.3,1.044,0.393,0.937,-64.056,10.812,-126.011,163.5,0
294444,2026-08-26_19-18-54.445-240,v3.0.32,3.0,400,4065,-5622,2956,3594,-5637,3697,3505,-5879,3537,3640,-5611,3635,0,0,0,135,268,98,315.7,2076.8,1.013,0.897,0.607,-167.367,11.766,-148.294,201.2,0
294468,2026-08-26_19-18-54.469-240,v3.0.32,3.0,400,4338,-5222,3350,3781,-5215,4246,3708,-5491,3960,3823,-5190,4178,0,0,0,115,301,218,389.0,2559.5,0.977,0.836,0.336,-239.680,5.953,-155.763,239.0,0
294518,2026-08-26_19-18-54.519-240,v3.0.32,3.0,400,4085,-4861,4189,3781,-5215,4246,3315,-5146,4741,3823,-5190,4178,0,0,0,508,-44,-563,759.6,4997.3,0.850,0.426,0.155,-346.797,-8.422,-165.546,430.0,0
294547,2026-08-26_19-18-54.548-240,v3.0.32,3.0,400,4085,-4861,4189,3134,-4876,5154,3315,-5146,4741,3155,-4844,5083,0,0,0,-160,302,342,483.5,3180.9,0.829,-0.090,0.323,-351.108,-14.922,-168.199,287.7,0
294573,2026-08-26_19-18-54.574-240,v3.0.32,3.0,400,3205,-4677,5097,3134,-4876,5154,2290,-4970,5497,3155,-4844,5083,0,0,0,865,126,-414,967.2,6363.2,0.850,-0.499,0.434,-320.709,-18.672,-161.141,537.0,0
294602,2026-08-26_19-18-54.603-240,v3.0.32,3.0,400,3205,-4677,5097,1869,-4747,5829,2290,-4970,5497,1863,-4703,5762,0,0,0,-427,267,265,569.1,3743.9,0.765,-0.774,0.487,-251.437,-27.078,-140.657,331.8,0
294633,2026-08-26_19-18-54.634-240,v3.0.32,3.0,400,2195,-4654,5559,1869,-4747,5829,1212,-4943,5798,1863,-4703,5762,0,0,0,651,240,-36,694.8,4570.8,0.727,-0.762,0.661,-190.582,-35.906,-115.910,396.6,0
294659,2026-08-26_19-18-54.659-240,v3.0.32,3.0,400,2195,-4654,5559,882,-4854,5979,1212,-4943,5798,859,-4802,5917,0,0,0,-353,141,119,398.3,2620.5,0.635,-0.766,0.737,-130.291,-44.828,-87.264,243.7,0
294689,2026-08-26_19-18-55.691-240,v3.0.32,3.0,400,1525,-4795,5621,882,-4854,5979,537,-5076,5760,859,-4802,5917,0,0,0,322,274,157,451.0,2967.2,0.599,-0.573,0.896,-79.228,-48.922,-53.634,270.9,0
294733,2026-08-26_19-18-55.734-240,v3.0.32,3.0,400,1223,-5055,5444,421,-5078,5768,269,-5328,5543,394,-5022,5712,0,0,0,125,306,169,371.2,2442.4,0.716,-0.278,1.112,-54.112,-44.609,-6.412,229.8,0
294763,2026-08-26_19-18-55.764-240,v3.0.32,3.0,400,1223,-5055,5444,180,-5363,5509,269,-5328,5543,153,-5305,5456,0,0,0,-116,23,-87,146.8,965.9,0.757,-0.293,1.107,-48.749,-38.188,20.658,114.1,0
294802,2026-08-26_19-18-55.802-240,v3.0.32,3.0,400,935,-5308,5260,180,-5363,5509,15,-5573,5322,153,-5305,5456,0,0,0,138,268,134,329.9,2170.3,0.834,-0.578,0.890,-9.269,-32.781,60.290,208.5,0
294828,2026-08-26_19-18-55.829-240,v3.0.32,3.0,400,551,-5484,5144,-200,-5573,5296,-345,-5741,5153,-229,-5512,5248,0,0,0,116,229,95,273.7,1800.8,0.843,-0.622,0.823,36.646,-30.703,83.722,179.5,0
