time_ms,timestamp,version,voltage,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,freq,is_muted
59017,2026-08-26_17-23-50.019-240,v3.0.30,3.0,800,-424,-1588,15282,-3199,-2001,15196,-3040,-1645,14939,-3185,-1881,15054,0,0,0,-145,-236,115,299.9,986.5,-0.352,-0.161,0.955,141.138,17.734,198.709,115.7,0
59043,2026-08-26_17-23-50.045-240,v3.0.30,3.0,800,3440,-484,14941,1063,-648,15446,861,-687,15236,1136,-569,15329,0,0,0,275,118,93,313.4,1030.8,-0.423,-0.340,1.025,141.773,1.031,186.182,119.2,0
59132,2026-08-26_17-23-50.133-240,v3.0.30,3.0,800,3440,-484,14941,1063,-648,15446,861,-687,15236,1136,-569,15329,0,0,0,275,118,93,313.4,1030.8,-0.367,0.029,1.051,175.946,-56.328,140.435,119.2,0
59159,2026-08-26_17-23-50.161-240,v3.0.30,3.0,800,6880,-1674,13287,4994,-2064,14335,4511,-2014,14237,5137,-2013,14241,0,0,0,626,1,4,626.0,2059.3,-0.281,-0.042,0.837,187.822,-70.938,127.661,199.8,0
59250,2026-08-26_17-23-50.250-240,v3.0.30,3.0,800,10212,-4803,9650,4994,-2064,14335,8340,-5283,11330,5137,-2013,14241,0,0,0,-3203,3270,2911,5424.6,17844.0,-0.049,0.484,0.590,196.853,-107.016,104.928,1436.5,0
59332,2026-08-26_17-23-50.333-240,v3.0.30,3.0,800,10212,-4803,9650,9060,-5613,10613,8340,-5283,11330,9280,-5591,10558,0,0,0,940,-308,-772,1254.8,4127.5,0.088,1.041,0.615,125.501,-110.750,45.249,361.8,0
59365,2026-08-26_17-23-50.365-240,v3.0.30,3.0,800,11816,-7804,5080,9060,-5613,10613,10617,-8357,7211,9280,-5591,10558,0,0,0,-1337,2766,3347,4543.2,14944.8,0.159,1.153,0.673,85.196,-107.547,11.813,1209.4,0
59440,2026-08-26_17-23-50.441-240,v3.0.30,3.0,800,11816,-7804,5080,11048,-8382,6021,10617,-8357,7211,11300,-8382,6008,0,0,0,683,-25,-1203,1383.6,4551.3,0.343,1.032,0.680,-21.899,-93.312,-71.524,395.0,0
59480,2026-08-26_17-23-50.481-240,v3.0.30,3.0,800,12194,-8661,2385,11048,-8382,6021,11418,-9233,4659,11300,-8382,6008,0,0,0,-118,851,1349,1599.4,5261.0,0.392,0.849,0.720,-43.694,-81.484,-113.211,450.6,0
59543,2026-08-26_17-23-50.544-240,v3.0.30,3.0,800,12194,-8661,2385,11996,-8341,4157,11418,-9233,4659,12254,-8358,4167,0,0,0,836,875,-492,1306.4,4297.2,0.452,0.719,0.795,-40.296,-56.562,-164.482,375.1,0
59597,2026-08-26_17-23-51.598-240,v3.0.30,3.0,800,13239,-7159,1712,11996,-8341,4157,12595,-7767,4138,12254,-8358,4167,0,0,0,-341,-591,29,682.9,2246.5,0.195,0.856,0.901,-6.287,-32.500,-203.765,214.4,0
59649,2026-08-26_17-23-51.651-240,v3.0.30,3.0,800,13239,-7159,1712,13614,-5421,3782,12595,-7767,4138,13873,-5470,3818,0,0,0,1278,2297,-320,2648.0,8710.5,0.193,1.388,0.775,-7.383,-20.609,-236.132,720.9,0
59710,2026-08-26_17-23-51.712-240,v3.0.30,3.0,800,14840,-3242,1063,13614,-5421,3782,14369,-3900,3670,13873,-5470,3818,0,0,0,-496,-1570,148,1653.1,5437.9,0.177,1.234,0.537,-150.047,-16.328,-256.984,464.5,0
59754,2026-08-26_17-23-51.755-240,v3.0.30,3.0,800,14840,-3242,1063,14774,144,4878,14369,-3900,3670,15013,57,4935,0,0,0,644,3957,1265,4203.9,13828.6,-0.112,0.788,0.538,-170.597,-24.000,-247.952,1121.9,0
59830,2026-08-26_17-23-51.831-240,v3.0.30,3.0,800,14977,1814,4027,14774,144,4878,14123,1166,6458,15013,57,4935,0,0,0,890,-1109,-1523,2083.6,6854.0,-0.511,0.445,0.849,-93.786,-67.875,-213.130,575.4,0
59858,2026-08-26_17-23-51.859-240,v3.0.30,3.0,800,14977,1814,4027,12562,4514,8567,14123,1166,6458,12748,4437,8598,0,0,0,-1375,3271,2140,4143.6,13630.4,-0.521,0.692,0.739,-72.190,-87.359,-200.068,1106.4,0
59942,2026-08-26_17-23-51.942-240,v3.0.30,3.0,800,13087,5019,7136,12562,4514,8567,11809,4455,9093,12748,4437,8598,0,0,0,939,-18,-495,1061.6,3492.2,-0.059,0.786,0.539,-192.134,-128.172,-159.723,312.0,0
59969,2026-08-26_17-23-51.971-240,v3.0.30,3.0,800,13087,5019,7136,9587,5331,11822,11809,4455,9093,9734,5289,11811,0,0,0,-2075,834,2718,3519.8,11578.2,0.035,0.557,0.503,-234.460,-131.625,-151.253,945.6,0
60055,2026-08-26_17-23-51.056-240,v3.0.30,3.0,800,10479,5056,11108,9587,5331,11822,8574,4595,12536,9734,5289,11811,0,0,0,1160,694,-725,1533.9,5045.7,0.215,-0.409,0.513,-352.155,-118.828,-117.419,433.8,0
60079,2026-08-26_17-23-51.081-240,v3.0.30,3.0,800,10479,5056,11108,2297,2352,15484,8574,4595,12536,2367,2403,15387,0,0,0,-6207,-2192,2851,7173.6,23597.2,0.224,-0.869,0.591,-337.509,-114.562,-99.209,1887.3,0
60174,2026-08-26_17-23-51.176-240,v3.0.30,3.0,800,3903,2166,15133,2297,2352,15484,1344,1952,15431,2367,2403,15387,0,0,0,1023,451,-44,1118.9,3680.5,0.045,-1.251,1.116,-121.873,-96.766,19.972,326.8,0
60198,2026-08-26_17-23-51.199-240,v3.0.30,3.0,800,-2902,-1016,14878,-5233,-1196,14373,-5411,-976,14105,-5262,-1068,14233,0,0,0,149,-92,128,216.9,713.5,0.082,-1.186,1.142,-64.354,-89.391,55.973,94.3,0
60289,2026-08-26_17-23-51.291-240,v3.0.30,3.0,800,-2902,-1016,14878,-5233,-1196,14373,-5411,-976,14105,-5262,-1068,14233,0,0,0,149,-92,128,216.9,713.5,0.274,-0.662,1.050,31.140,-53.266,163.562,94.3,0
60314,2026-08-26_17-23-51.315-240,v3.0.30,3.0,800,-4219,-2210,14544,-6359,-2309,13871,-6684,-2124,13585,-6400,-2168,13725,0,0,0,284,-44,140,319.7,1051.6,0.227,-0.691,0.990,33.307,-41.047,186.939,120.8,0
60403,2026-08-26_17-23-51.405-240,v3.0.30,3.0,800,-4159,-1255,14729,-6359,-2309,13871,-6635,-1168,13750,-6400,-2168,13725,0,0,0,235,-1000,-25,1027.5,3380.1,0.137,-0.643,0.815,65.399,-13.391,236.086,303.3,0
60483,2026-08-26_17-23-51.485-240,v3.0.30,3.0,800,-4159,-1255,14729,-6188,-942,14205,-6635,-1168,13750,-6236,-809,14063,0,0,0,399,359,313,621.3,2043.8,0.049,-0.634,0.732,123.540,0.219,249.789,198.6,0
60521,2026-08-26_17-23-51.522-240,v3.0.30,3.0,800,-2601,618,15244,-6188,-942,14205,-5139,650,14470,-6236,-809,14063,0,0,0,-1097,-1459,-407,1870.2,6152.1,-0.019,-0.449,0.800,144.417,6.688,249.481,520.4,0
60593,2026-08-26_17-23-51.595-240,v3.0.30,3.0,800,-2601,618,15244,-3804,1095,15146,-5139,650,14470,-3824,1201,15016,0,0,0,1315,551,546,1526.7,5022.2,-0.365,-0.059,1.200,134.234,24.594,222.000,431.9,0
60632,2026-08-26_17-23-52.632-240,v3.0.30,3.0,800,1057,2081,15214,-3804,1095,15146,-1485,1977,15026,-3824,1201,15016,0,0,0,-2339,-776,-10,2464.4,8106.5,-0.416,-0.184,1.176,119.358,27.938,201.108,673.6,0
60690,2026-08-26_17-23-52.690-240,v3.0.30,3.0,800,1057,2081,15214,272,2414,15395,-1485,1977,15026,308,2480,15289,0,0,0,1793,503,263,1880.7,6186.5,-0.529,-0.404,0.966,156.332,12.172,175.900,523.1,0
60749,2026-08-26_17-23-52.750-240,v3.0.30,3.0,800,4695,2667,14300,272,2414,15395,2275,2424,14737,308,2480,15289,0,0,0,-1967,56,552,2043.8,6722.9,-0.527,-0.084,0.941,188.281,-14.094,149.299,565.2,0
60799,2026-08-26_17-23-52.801-240,v3.0.30,3.0,800,4695,2667,14300,5039,2127,14386,2275,2424,14737,5150,2152,14312,0,0,0,2875,-272,-425,2918.9,9601.8,-0.543,-0.267,0.784,246.734,-31.469,131.230,790.7,0
60868,2026-08-26_17-23-52.870-240,v3.0.30,3.0,800,9260,1461,11626,5039,2127,14386,7206,1037,12932,5150,2152,14312,0,0,0,-2056,1115,1380,2715.7,8933.1,-0.504,0.635,0.377,271.406,-60.141,105.276,738.3,0
60902,2026-08-26_17-23-52.902-240,v3.0.30,3.0,800,9260,1461,11626,10995,-9,10127,7206,1037,12932,11199,-38,10114,0,0,0,3993,-1075,-2818,5004.1,16460.8,-0.509,0.793,0.319,233.233,-76.312,91.159,1328.1,0
60983,2026-08-26_17-23-52.985-240,v3.0.30,3.0,800,13693,-820,6042,10995,-9,10127,12464,-1424,8284,11199,-38,10114,0,0,0,-1265,1386,1830,2621.1,8622.0,-0.282,0.945,0.364,134.275,-105.719,54.852,714.0,0
61009,2026-08-26_17-23-52.010-240,v3.0.30,3.0,800,13693,-820,6042,14148,-2476,4918,12464,-1424,8284,14398,-2541,4959,0,0,0,1934,-1117,-3325,4005.5,13175.8,-0.232,0.948,0.389,121.849,-111.344,42.829,1070.8,0
61097,2026-08-26_17-23-52.098-240,v3.0.30,3.0,800,14910,-2966,1560,14148,-2476,4918,14362,-3626,4161,14398,-2541,4959,0,0,0,36,1085,798,1347.3,4432.0,-0.073,1.264,0.447,89.431,-115.812,-20.601,385.7,0
61123,2026-08-26_17-23-52.125-240,v3.0.30,3.0,800,14910,-2966,1560,14908,-3379,890,14362,-3626,4161,15157,-3464,970,0,0,0,795,162,-3191,3292.5,10830.7,-0.060,1.352,0.459,63.754,-112.938,-45.450,887.0,0
61212,2026-08-26_17-23-52.213-240,v3.0.30,3.0,800,14887,-3447,-1918,14908,-3379,890,14904,-4110,764,15157,-3464,970,0,0,0,253,646,206,723.7,2380.6,-0.053,1.357,0.501,3.985,-97.484,-137.473,225.0,0
61239,2026-08-26_17-23-52.241-240,v3.0.30,3.0,800,14996,-1411,-3268,15346,-1239,-798,15278,-2073,-594,15577,-1348,-688,0,0,0,299,725,-94,789.8,2598.2,-0.072,1.387,0.555,3.800,-90.266,-165.043,242.0,0
61328,2026-08-26_17-23-52.330-240,v3.0.30,3.0,800,14996,-1411,-3268,15346,-1239,-798,15278,-2073,-594,15577,-1348,-688,0,0,0,299,725,-94,789.8,2598.2,0.022,1.632,0.629,-79.313,-60.016,-247.250,242.0,0
61356,2026-08-26_17-23-52.357-240,v3.0.30,3.0,800,14852,3169,-3025,15150,4014,-469,15193,2526,-505,15338,3876,-338,0,0,0,145,1350,167,1368.0,4500.0,0.066,1.453,0.380,-142.618,-52.719,-254.959,391.0,0
61448,2026-08-26_17-23-52.449-240,v3.0.30,3.0,800,13463,7951,1832,15150,4014,-469,13120,7379,3883,15338,3876,-338,0,0,0,2218,-3503,-4221,5916.7,19462.8,-0.563,-0.186,0.181,-173.511,-49.422,-223.717,1563.3,0
61527,2026-08-26_17-23-52.527-240,v3.0.30,3.0,800,13463,7951,1832,12473,8858,4775,13120,7379,3883,12604,8738,4864,0,0,0,-516,1359,981,1753.7,5768.8,-0.699,0.901,0.362,-55.289,-108.031,-151.514,490.4,0
61564,2026-08-26_17-23-52.566-240,v3.0.30,3.0,800,10906,10138,5307,12473,8858,4775,10063,9673,6789,12604,8738,4864,0,0,0,2541,-935,-1925,3322.1,10928.1,-0.643,1.110,0.399,-148.458,-123.328,-139.761,894.6,0
61634,2026-08-26_17-23-53.636-240,v3.0.30,3.0,800,10906,10138,5307,9249,10490,8142,10063,9673,6789,9331,10402,8190,0,0,0,-732,729,1401,1740.7,5726.0,-0.351,0.082,0.608,-296.990,-122.406,-134.871,487.1,0
61679,2026-08-26_17-23-53.681-240,v3.0.30,3.0,800,7479,9314,10848,9249,10490,8142,5741,8981,11652,9331,10402,8190,0,0,0,3590,1421,-3462,5185.8,17058.6,-0.251,-0.557,0.754,-257.102,-106.453,-106.751,1375.0,0
61738,2026-08-26_17-23-53.740-240,v3.0.30,3.0,800,7479,9314,10848,3283,8477,13177,5741,8981,11652,3308,8473,13137,0,0,0,-2433,-508,1485,2895.3,9524.0,-0.210,-0.635,0.897,-207.715,-89.312,-37.710,784.6,0
61787,2026-08-26_17-23-53.788-240,v3.0.30,3.0,800,1996,6902,13994,3283,8477,13177,-252,6775,13861,3308,8473,13137,0,0,0,3560,1698,-724,4010.1,13191.1,-0.434,-0.719,1.021,-212.843,-75.828,21.001,1072.0,0
61840,2026-08-26_17-23-53.841-240,v3.0.30,3.0,800,1996,6902,13994,-2453,5800,14144,-252,6775,13861,-2494,5862,14053,0,0,0,-2242,-913,192,2428.4,7988.1,-0.396,-0.901,0.969,-157.752,-64.375,79.423,664.3,0
61903,2026-08-26_17-23-53.903-240,v3.0.30,3.0,800,-2264,5134,14376,-2453,5800,14144,-4566,5166,13555,-2494,5862,14053,0,0,0,2072,696,498,2241.8,7374.3,-0.381,-0.813,0.977,-57.292,-51.078,142.143,616.2,0
61949,2026-08-26_17-23-53.951-240,v3.0.30,3.0,800,-2264,5134,14376,-5465,4871,13625,-4566,5166,13555,-5550,4960,13520,0,0,0,-984,-206,-35,1005.9,3309.0,-0.322,-0.678,0.941,-30.952,-39.328,178.734,297.7,0
62020,2026-08-26_17-23-53.021-240,v3.0.30,3.0,800,-3371,5020,14204,-5465,4871,13625,-5635,5094,13200,-5550,4960,13520,0,0,0,85,-134,320,357.2,1175.0,-0.318,-0.757,0.769,31.516,-25.141,219.744,130.5,0
62049,2026-08-26_17-23-53.049-240,v3.0.30,3.0,800,-3371,5020,14204,-4689,5656,13793,-5635,5094,13200,-4767,5735,13694,0,0,0,868,641,494,1186.7,3903.7,-0.247,-0.675,0.798,63.003,-15.656,232.436,344.3,0
62139,2026-08-26_17-23-53.141-240,v3.0.30,3.0,800,-1846,5925,14194,-4689,5656,13793,-4106,5943,13426,-4767,5735,13694,0,0,0,-661,-208,268,743.0,2444.0,-0.290,-0.500,0.805,179.443,19.797,236.367,229.9,0
62164,2026-08-26_17-23-53.165-240,v3.0.30,3.0,800,-1846,5925,14194,-483,6700,14133,-4106,5943,13426,-499,6741,14056,0,0,0,3607,798,630,3747.6,12327.5,-0.409,-0.032,0.788,210.339,31.906,228.724,1004.3,0
62253,2026-08-26_17-23-53.254-240,v3.0.30,3.0,800,2686,6811,13464,-483,6700,14133,515,6657,13462,-499,6741,14056,0,0,0,-1014,84,594,1178.2,3875.6,-0.698,0.089,0.742,95.337,38.422,171.567,342.1,0
62280,2026-08-26_17-23-53.281-240,v3.0.30,3.0,800,7628,6989,11348,5496,7050,12708,5756,6644,12230,5567,7034,12676,0,0,0,-189,390,446,621.9,2045.7,-0.693,-0.073,0.619,108.929,26.047,163.359,198.7,0
62365,2026-08-26_17-23-53.366-240,v3.0.30,3.0,800,7628,6989,11348,5496,7050,12708,5756,6644,12230,5567,7034,12676,0,0,0,-189,390,446,621.9,2045.7,-0.692,0.043,0.666,182.299,-20.344,147.719,198.7,0
62394,2026-08-26_17-23-53.396-240,v3.0.30,3.0,800,11087,5567,8796,9713,5472,10486,9568,5083,10361,9854,5421,10489,0,0,0,286,338,128,460.9,1516.1,-0.695,-0.046,0.487,213.997,-32.000,147.154,157.2,0
62480,2026-08-26_17-23-53.481-240,v3.0.30,3.0,800,11087,5567,8796,9713,5472,10486,9568,5083,10361,9854,5421,10489,0,0,0,286,338,128,460.9,1516.1,-0.571,0.756,0.371,218.045,-54.906,115.697,157.2,0
62573,2026-08-26_17-23-53.573-240,v3.0.30,3.0,800,14371,2913,4014,13940,2726,5621,13549,2292,6312,14148,2634,5679,0,0,0,599,342,-633,936.2,3079.6,-0.675,1.492,0.267,100.556,-75.641,26.075,279.7,0
62596,2026-08-26_17-23-53.596-240,v3.0.30,3.0,800,15354,1054,-23,13940,2726,5621,15149,387,2577,14148,2634,5679,0,0,0,-1001,2247,3102,3959.0,13022.9,-0.596,1.564,0.352,58.878,-79.219,-4.458,1058.8,0
62679,2026-08-26_17-23-54.680-240,v3.0.30,3.0,800,15354,1054,-23,15287,1222,2098,15149,387,2577,15512,1112,2190,0,0,0,363,725,-387,898.4,2955.3,-0.333,1.090,0.478,-70.997,-73.906,-114.407,270.0,0
62714,2026-08-26_17-23-54.714-240,v3.0.30,3.0,800,15348,1758,348,15287,1222,2098,15097,1094,2921,15512,1112,2190,0,0,0,415,18,-731,840.8,2765.7,-0.254,0.806,0.647,-66.936,-61.547,-153.125,255.1,0
62783,2026-08-26_17-23-54.784-240,v3.0.30,3.0,800,15348,1758,348,14997,2858,3411,15097,1094,2921,15210,2747,3497,0,0,0,113,1653,576,1754.1,5770.1,-0.434,0.461,0.765,18.118,-32.625,-194.400,490.5,0
62827,2026-08-26_17-23-54.828-240,v3.0.30,3.0,800,14731,4907,1388,14997,2858,3411,14382,4276,3748,15210,2747,3497,0,0,0,828,-1529,-251,1756.8,5779.0,-0.591,0.590,0.769,68.665,-22.875,-209.475,491.2,0
62886,2026-08-26_17-23-54.887-240,v3.0.30,3.0,800,14731,4907,1388,13784,7056,3094,14382,4276,3748,13942,6928,3197,0,0,0,-440,2652,-551,2744.1,9026.8,-0.582,0.817,0.687,58.807,-16.531,-219.769,745.7,0
62949,2026-08-26_17-23-54.950-240,v3.0.30,3.0,800,12789,9120,317,13784,7056,3094,12728,8576,2252,13942,6928,3197,0,0,0,1214,-1648,945,2254.5,7416.1,-0.587,0.880,0.600,-64.392,-14.031,-217.092,619.5,0
62993,2026-08-26_17-23-54.994-240,v3.0.30,3.0,800,12789,9120,317,10949,11591,2356,12728,8576,2252,11021,11455,2474,0,0,0,-1707,2879,222,3354.4,11034.1,-0.642,0.320,0.509,-114.404,-14.609,-197.185,903.0,0
63058,2026-08-26_17-23-54.060-240,v3.0.30,3.0,800,9503,12377,1763,10949,11591,2356,9309,11970,3018,11021,11455,2474,0,0,0,1712,-515,-544,1868.7,6147.1,-1.005,0.023,0.255,-89.915,-38.359,-143.268,520.1,0
63092,2026-08-26_17-23-54.093-240,v3.0.30,3.0,800,9503,12377,1763,6979,13819,4322,9309,11970,3018,6978,13711,4412,0,0,0,-2331,1741,1394,3226.1,10612.3,-1.013,0.160,0.151,-73.212,-59.812,-115.402,869.9,0
63178,2026-08-26_17-23-54.180-240,v3.0.30,3.0,800,6565,13538,4205,6979,13819,4322,6025,13249,4875,6978,13711,4412,0,0,0,953,462,-463,1155.9,3802.2,-0.902,0.744,-0.041,-217.488,-95.438,-82.388,336.3,0
63203,2026-08-26_17-23-54.205-240,v3.0.30,3.0,800,6565,13538,4205,4049,13621,7520,6025,13249,4875,4018,13553,7563,0,0,0,-2007,304,2688,3368.4,11080.1,-0.851,0.720,-0.030,-297.878,-98.609,-85.753,906.6,0
63292,2026-08-26_17-23-54.292-240,v3.0.30,3.0,800,4354,12975,7960,4049,13621,7520,3206,12772,8190,4018,13553,7563,0,0,0,812,781,-627,1289.4,4241.3,-0.799,-0.853,-0.024,-445.916,-73.656,-85.911,370.7,0
63319,2026-08-26_17-23-54.321-240,v3.0.30,3.0,800,-1748,11433,10178,-2314,11792,9718,-3227,11462,9361,-2422,11797,9700,0,0,0,805,335,339,935.5,3077.3,-0.868,-1.302,0.061,-398.798,-65.797,-67.613,279.5,0
63405,2026-08-26_17-23-54.405-240,v3.0.30,3.0,800,-1748,11433,10178,-2314,11792,9718,-3227,11462,9361,-2422,11797,9700,0,0,0,805,335,339,935.5,3077.3,-0.853,-1.386,0.542,-112.524,-56.906,45.697,279.5,0
63428,2026-08-26_17-23-54.430-240,v3.0.30,3.0,800,-5954,10625,9311,-7084,10922,8334,-7261,10813,7814,-7270,10963,8302,0,0,0,-9,150,488,510.6,1679.6,-0.759,-1.208,0.597,-69.237,-53.438,76.329,170.0,0
63523,2026-08-26_17-23-54.524-240,v3.0.30,3.0,800,-5954,10625,9311,-7084,10922,8334,-7261,10813,7814,-7270,10963,8302,0,0,0,-9,150,488,510.6,1679.6,-0.638,-0.767,0.506,36.938,-32.828,175.947,170.0,0
63551,2026-08-26_17-23-54.552-240,v3.0.30,3.0,800,-4602,11181,9742,-5626,11597,9011,-5983,11319,8452,-5790,11626,8983,0,0,0,193,307,531,643.0,2115.2,-0.710,-0.606,0.426,77.171,-26.344,194.757,204.2,0
63639,2026-08-26_17-23-55.640-240,v3.0.30,3.0,800,-131,12032,9806,-5626,11597,9011,-1554,12000,9256,-5790,11626,8983,0,0,0,-4236,-374,-273,4261.2,14017.2,-0.746,0.117,0.366,96.285,2.016,215.115,1136.7,0
63722,2026-08-26_17-23-55.723-240,v3.0.30,3.0,800,-131,12032,9806,-546,12305,9773,-1554,12000,9256,-629,12293,9766,0,0,0,925,293,510,1096.2,3605.8,-0.906,0.265,0.307,52.469,-1.297,195.848,320.9,0
63754,2026-08-26_17-23-55.756-240,v3.0.30,3.0,800,4562,11813,8907,-546,12305,9773,3230,11599,9185,-629,12293,9766,0,0,0,-3859,694,581,3963.7,13038.6,-0.931,0.231,0.302,38.381,-10.609,180.509,1060.0,0
63829,2026-08-26_17-23-55.830-240,v3.0.30,3.0,800,4562,11813,8907,4362,11689,9597,3230,11599,9185,4362,11640,9612,0,0,0,1132,41,427,1210.6,3982.1,-0.863,0.019,0.305,63.376,-46.969,138.708,350.4,0
63869,2026-08-26_17-23-55.871-240,v3.0.30,3.0,800,7967,10220,8489,4362,11689,9597,6633,9870,9401,4362,11640,9612,0,0,0,-2271,1770,211,2887.0,9496.8,-1.007,-0.028,0.457,91.766,-65.156,115.912,782.5,0
63933,2026-08-26_17-23-55.935-240,v3.0.30,3.0,800,7967,10220,8489,7781,9450,9796,6633,9870,9401,7855,9388,9815,0,0,0,1222,-482,414,1377.3,4530.6,-1.017,-0.108,0.546,108.025,-87.000,90.918,393.4,0
63982,2026-08-26_17-23-55.982-240,v3.0.30,3.0,800,10718,7735,7932,7781,9450,9796,9392,7271,9393,7855,9388,9815,0,0,0,-1537,2117,422,2649.9,8716.9,-0.954,-0.017,0.423,143.011,-101.625,76.078,721.4,0
64035,2026-08-26_17-23-55.035-240,v3.0.30,3.0,800,10718,7735,7932,10756,6445,9090,9392,7271,9393,10899,6374,9117,0,0,0,1507,-897,-276,1775.3,5839.9,-0.897,0.370,0.283,178.037,-114.500,57.713,496.0,0
64098,2026-08-26_17-23-55.099-240,v3.0.30,3.0,800,13133,5031,5868,10756,6445,9090,12064,4465,7859,10899,6374,9117,0,0,0,-1165,1909,1258,2565.9,8440.6,-0.686,0.923,0.111,179.718,-125.406,25.530,699.8,0
64138,2026-08-26_17-23-55.140-240,v3.0.30,3.0,800,13133,5031,5868,13586,3964,5937,12064,4465,7859,13780,3869,5996,0,0,0,1716,-596,-1863,2602.0,8559.4,-0.571,1.051,0.099,144.248,-129.266,-0.811,709.1,0
64213,2026-08-26_17-23-55.215-240,v3.0.30,3.0,800,14793,3346,2470,13586,3964,5937,14231,2709,4861,13780,3869,5996,0,0,0,-451,1160,1135,1684.4,5540.8,-0.497,1.042,0.427,64.505,-122.891,-57.305,472.6,0
64244,2026-08-26_17-23-55.245-240,v3.0.30,3.0,800,14793,3346,2470,14689,3500,3701,14231,2709,4861,14894,3389,3785,0,0,0,663,680,-1076,1435.2,4721.0,-0.554,1.024,0.558,52.393,-112.547,-82.066,408.3,0
64333,2026-08-26_17-23-55.334-240,v3.0.30,3.0,800,15029,3484,1059,14689,3500,3701,14700,2837,3515,14894,3389,3785,0,0,0,194,552,270,644.4,2119.7,-0.535,0.753,0.768,12.798,-69.016,-147.396,204.5,0
64375,2026-08-26_17-23-55.375-240,v3.0.30,3.0,800,14465,5662,1029,14387,5451,3251,14194,5044,3330,14569,5328,3348,0,0,0,375,284,18,470.7,1548.5,-0.572,0.561,0.629,22.547,-48.656,-167.134,159.8,0
64453,2026-08-26_17-23-55.454-240,v3.0.30,3.0,800,14465,5662,1029,14387,5451,3251,14194,5044,3330,14569,5328,3348,0,0,0,375,284,18,470.7,1548.5,-0.595,0.690,0.557,28.549,-26.016,-193.928,159.8,0
64479,2026-08-26_17-23-55.481-240,v3.0.30,3.0,800,12854,8951,966,12779,9036,2938,12682,8405,2904,12905,8904,3047,0,0,0,223,499,143,565.0,1858.4,-0.598,0.809,0.690,18.255,-18.938,-203.194,184.0,0
64560,2026-08-26_17-23-55.561-240,v3.0.30,3.0,800,12854,8951,966,12779,9036,2938,12682,8405,2904,12905,8904,3047,0,0,0,223,499,143,565.0,1858.4,-0.572,1.209,0.681,-89.754,-0.094,-242.178,184.0,0
64585,2026-08-26_17-23-55.586-240,v3.0.30,3.0,800,9709,12301,1770,9264,12843,3129,9510,11886,3062,9303,12717,3237,0,0,0,-207,831,175,874.1,2875.3,-0.424,1.012,0.631,-145.307,5.641,-250.086,263.7,0
64675,2026-08-26_17-23-56.676-240,v3.0.30,3.0,800,4700,14405,3885,9264,12843,3129,4252,14191,4220,9303,12717,3237,0,0,0,5051,-1474,-983,5352.7,17607.6,-0.691,-0.280,0.175,-147.642,-4.406,-231.724,1418.0,0
64762,2026-08-26_17-23-56.763-240,v3.0.30,3.0,800,4700,14405,3885,3412,14988,4450,4252,14191,4220,3345,14903,4527,0,0,0,-907,712,307,1193.2,3925.2,-0.775,-0.109,0.155,-112.486,-61.250,-173.863,346.0,0
64790,2026-08-26_17-23-56.790-240,v3.0.30,3.0,800,-57,14361,5723,3412,14988,4450,-756,14331,5207,3345,14903,4527,0,0,0,4101,572,-680,4196.2,13803.2,-0.821,0.005,0.202,-131.083,-75.344,-157.605,1119.9,0
64870,2026-08-26_17-23-56.871-240,v3.0.30,3.0,800,-57,14361,5723,-1737,14484,5897,-756,14331,5207,-1876,14450,5932,0,0,0,-1120,119,725,1339.5,4406.2,-0.766,-0.424,0.372,-213.459,-82.141,-122.909,383.7,0
64905,2026-08-26_17-23-56.905-240,v3.0.30,3.0,800,-3826,12873,7399,-1737,14484,5897,-4793,12984,6245,-1876,14450,5932,0,0,0,2917,1466,-313,3279.6,10788.3,-0.767,-0.848,0.432,-204.574,-79.078,-95.707,883.7,0
64972,2026-08-26_17-23-56.973-240,v3.0.30,3.0,800,-3826,12873,7399,-6009,12626,6476,-4793,12984,6245,-6200,12640,6476,0,0,0,-1407,-344,231,1466.7,4824.8,-0.626,-1.269,0.447,-148.298,-75.750,-17.329,416.5,0
65024,2026-08-26_17-23-56.025-240,v3.0.30,3.0,800,-6685,11502,7473,-6009,12626,6476,-7662,11719,5865,-6200,12640,6476,0,0,0,1462,921,611,1832.8,6028.8,-0.716,-1.295,0.475,-87.282,-78.141,49.292,510.8,0
65078,2026-08-26_17-23-56.079-240,v3.0.30,3.0,800,-6685,11502,7473,-7944,11690,6313,-7662,11719,5865,-8160,11724,6300,0,0,0,-498,5,435,661.3,2175.2,-0.742,-1.149,0.475,-4.059,-77.672,114.656,208.9,0
65138,2026-08-26_17-23-56.140-240,v3.0.30,3.0,800,-6443,11428,8171,-7944,11690,6313,-7539,11636,6592,-8160,11724,6300,0,0,0,-621,88,-292,691.8,2275.8,-0.769,-0.797,0.637,46.671,-66.422,168.181,216.7,0
65183,2026-08-26_17-23-56.185-240,v3.0.30,3.0,800,-6443,11428,8171,-5973,12124,8152,-7539,11636,6592,-6151,12148,8133,0,0,0,1388,512,1541,2136.2,7027.0,-0.673,-0.735,0.627,91.990,-53.938,194.176,589.0,0
